cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,rango_edad,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,modalidad,jornada,version,tipo_plan_carr,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,nivel_global,nivel_carrera_1,nivel_carrera_2,requisito_ingreso,vigencia_carrera,valor_matricula,valor_arancel,codigo_demre,area_conocimiento,cine_f_13_area,cine_f_13_subarea,area_carrera_generica,acreditada_carr,acreditada_inst,acre_inst_desde_hasta,acre_inst_anio,costo_proceso_titulacion,costo_obtencion_titulo_diploma,forma_ingreso
2021,I23S2C7J1V1,11969088,2,200301,15 a 19 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,7,PERIODISMO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,668955,5526150,42005,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Periodismo e Información,Periodismo,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,9- Ingreso por características especiales
2021,I10S4C183J1V1,11987856,2,199908,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,183,ARQUITECTURA,Presencial,Diurno,1,Plan Regular,11,0,11,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,410000,3847420,39401,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2021,I123S2C35J2V1,12005695,2,199201,25 a 29 años,2021,1,2021,1,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,123,IP DE CHILE,2,CASA CENTRAL (SANTIAGO),35,TECNICO EN GASTRONOMIA,Presencial,Vespertino,1,Plan Regular,5,1,5,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,118000,1636000,0,Administración y Comercio,Servicios,Servicios personales,Técnico en Gastronomía y Cocina,NO ACREDITADA,ACREDITADA,17/03/2021 AL 17/03/2025,4,0,10000,1- Ingreso Directo (regular)
2021,I730S1C1J1V1,12005695,2,199201,25 a 29 años,2020,1,2020,1,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,730,CFT ESCUELA CULINARIA FRANCESA,1,CASA CENTRAL (LAS CONDES),1,DIPLOME SUPERIEUR ECOLE CULINAIRE FRANCAISE,Presencial,Diurno,1,Plan Regular,4,0,4,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,540000,5020000,0,Administración y Comercio,Servicios,Servicios personales,Técnico en Gastronomía y Cocina,NO ACREDITADA,NO ACREDITADA,,,250000,0,1- Ingreso Directo (regular)
2021,I629S4C114J1V1,12039994,1,199503,25 a 29 años,2020,1,2020,1,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,629,CFT PUCV,4,CAMPUS QUILLOTA,114,TECNICO EN AGRICOLA,Presencial,Diurno,1,Plan Regular,4,1,5,Valparaíso,QUILLOTA,QUILLOTA,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,147000,1480500,0,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,Técnico Agropecuario,NO ACREDITADA,ACREDITADA,30/11/2017 AL 30/11/2021,4,126000,0,1- Ingreso Directo (regular)
2021,I714S2C2J1V1,12116767,1,199712,20 a 24 años,2018,1,2018,1,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,714,IP ESCUELA DE CINE DE CHILE,2,CASA CENTRAL (MACUL-SANTIAGO),2,CINE,Presencial,Diurno,1,Plan Regular,8,1,8,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Sin Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,200000,4700000,0,Arte y Arquitectura,Artes y Humanidades,Artes,Realizador de Cine y Televisión,NO ACREDITADA,NO ACREDITADA,,,0,0,1- Ingreso Directo (regular)
2021,I241S1C10J1V1,12172099,1,200101,20 a 24 años,2020,1,2021,2,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,241,CFT INSTITUTO SUPERIOR ALEMAN DE COMERCIO INSALCO,1,CASA CENTRAL (SANTIAGO),10,TECNICO BILINGÜE EN COMERCIO Y TRANSPORTE INTERNACIONAL,Presencial,Diurno,1,Plan Regular,4,0,4,Metropolitana,SANTIAGO,VITACURA,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,188474,2116708,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Comercio Exterior,NO ACREDITADA,NO ACREDITADA,,,0,0,3- Cambio Interno
2021,I31S1C5J1V1,12250256,2,199912,20 a 24 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),5,PEDAGOGIA EN EDUCACION PARVULARIA,Presencial,Diurno,1,Plan Regular,8,1,8,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,240000,2701000,49319,Educación,Educación,Educación,Pedagogía en Educación de Párvulos,ACREDITADA,ACREDITADA,29/10/2019 AL 29/10/2023,4,148555,82000,1- Ingreso Directo (regular)
2021,I86S5C301J1V1,12307710,1,199804,20 a 24 años,2017,1,2017,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,301,COLLEGE CIENCIAS NATURALES Y MATEMATICAS (LICENCIATURA),Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,MACUL,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,6538000,12027,Ciencias Básicas,"Ciencias naturales, matemáticas y estadística","Ciencias Naturales, Matemáticas y Estadísticas sin mayor definición",Bachillerato y/o Licenciatura en Ciencias,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I34S1C8J1V2,12374981,2,200206,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),8,PERIODISMO,Presencial,Diurno,2,Plan Regular,8,1,8,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,465360,5177130,43036,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Periodismo e Información,Periodismo,ACREDITADA,ACREDITADA,13/12/2017 AL 13/12/2022,5,145425,0,1- Ingreso Directo (regular)
2021,I70S1C3J1V1,12380555,1,200001,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,3,ARQUITECTURA,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,149000,4472200,11001,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,ACREDITADA,ACREDITADA,22/12/2018 AL 22/12/2025,7,0,75000,1- Ingreso Directo (regular)
2021,I86S5C57J1V1,12409389,2,200002,20 a 24 años,2019,1,2019,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,6538000,12014,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I430S28C201J1V1,12534939,2,199812,20 a 24 años,2019,1,2019,1,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,28,SEDE TEMUCO,201,ADMINISTRACION DE EMPRESAS,Presencial,Diurno,1,Plan Regular,4,0,4,La Araucanía,CAUTIN,TEMUCO,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,220000,2114000,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Administración de Empresas,SIN INFORMACION,ACREDITADA,05/01/2018 AL 05/01/2025,7,36000,0,1- Ingreso Directo (regular)
2021,I10S4C156J1V2,12564359,1,200303,15 a 19 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,156,INGENIERIA CIVIL INDUSTRIAL,Presencial,Diurno,2,Plan Regular,11,1,11,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,410000,3847420,39408,Tecnología,"Ingeniería, Industria y Construcción",Industria y Producción,Ingeniería Civil Industrial,NO ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2021,I45S2C24J1V1,12581552,2,199805,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),24,PUBLICIDAD,Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,6834975,44005,Ciencias Sociales,Administración de Empresas y Derecho,Educación Comercial y Administración,Publicidad,NO ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2021,I86S5C3J1V1,12584045,2,199607,20 a 24 años,2016,1,2016,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,3,AGRONOMIA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE SIN ALUMNOS NUEVOS,137500,5588000,12013,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,Agronomía,ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I86S5C423J1V1,12584045,2,199607,20 a 24 años,2020,2,2020,2,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,423,MAGISTER EN GESTION DE EMPRESAS AGROALIMENTARIAS,Presencial,Diurno,1,Plan Regular,3,0,3,Metropolitana,SANTIAGO,MACUL,Postgrado,Magister,Magister,Licenciatura,VIGENTE CON ALUMNOS NUEVOS,0,0,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Magister en Administración y Comercio,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I86S5C76J1V1,12639377,2,199911,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,76,QUIMICA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,4446000,12054,Ciencias Básicas,"Ciencias naturales, matemáticas y estadística",Ciencias Físicas,"Química, Licenciado en Química",NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I76S1C20J1V1,12684355,1,199709,20 a 24 años,2016,1,2016,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),20,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,128000,5511000,30026,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,28/11/2018 AL 28/11/2024,6,100000,50000,1- Ingreso Directo (regular)
2021,I86S5C57J1V1,12699704,1,199909,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,6538000,12014,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I86S5C301J1V1,12749421,1,199708,20 a 24 años,2016,1,2016,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,301,COLLEGE CIENCIAS NATURALES Y MATEMATICAS (LICENCIATURA),Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,MACUL,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,6538000,12027,Ciencias Básicas,"Ciencias naturales, matemáticas y estadística","Ciencias Naturales, Matemáticas y Estadísticas sin mayor definición",Bachillerato y/o Licenciatura en Ciencias,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,9- Ingreso por características especiales
2021,I70S1C873J1V1,12758127,2,200206,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,873,INGENIERIA EN SONIDO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,149000,4376500,11524,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,Ingeniería en Sonido,NO ACREDITADA,ACREDITADA,22/12/2018 AL 22/12/2025,7,0,75000,1- Ingreso Directo (regular)
2021,I45S2C2J1V1,12767412,1,199909,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),2,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,7125825,44008,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,9- Ingreso por características especiales
2021,I31S1C12J1V1,12841636,2,199911,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),12,PSICOLOGIA,Presencial,Diurno,1,Plan Regular,10,1,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,240000,3586000,49314,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,Psicología,NO ACREDITADA,ACREDITADA,29/10/2019 AL 29/10/2023,4,197230,82000,1- Ingreso Directo (regular)
2021,I94S1C5J1V1,12944338,2,199602,25 a 29 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),5,EDUCACION DE PARVULOS,Presencial,Diurno,1,Plan Regular,8,0,8,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,163000,2692000,37023,Educación,Educación,Educación,Pedagogía en Educación de Párvulos,ACREDITADA,ACREDITADA,16/07/2019 AL 16/07/2024,5,101676,0,10- Otras formas de Ingreso
2021,I2S1C12J1V1,12959547,2,199910,20 a 24 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,2,UNIVERSIDAD FINIS TERRAE,1,CASA CENTRAL (SANTIAGO),12,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,736000,8090000,40070,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,19/11/2019 AL 19/11/2023,4,249000,0,1- Ingreso Directo (regular)
2021,I23S2C2J1V1,12986436,1,200101,20 a 24 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,2,INGENIERIA CIVIL INDUSTRIAL,Presencial,Diurno,1,Plan Regular de Continuidad,6,1,7,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,668955,6398700,0,Tecnología,"Ingeniería, Industria y Construcción",Industria y Producción,Ingeniería Civil Industrial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2021,I76S1C280J1V1,13052833,1,199810,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),280,INGENIERIA CIVIL MECANICA,Presencial,Diurno,1,Plan Regular,12,0,12,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,128000,3391000,30096,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,Ingeniería Civil Mecánica,NO ACREDITADA,ACREDITADA,28/11/2018 AL 28/11/2024,6,100000,50000,1- Ingreso Directo (regular)
2021,I23S2C1J1V3,13056209,1,199711,20 a 24 años,2016,1,2016,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,Presencial,Diurno,3,Plan Regular de Continuidad,6,0,6,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,668955,6398700,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2021,I76S1C10J1V1,13200034,1,199805,20 a 24 años,2017,1,2019,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),10,INGENIERIA CIVIL INDUSTRIAL MENCION INFORMATICA,Presencial,Diurno,1,Plan Regular,12,0,12,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,128000,3391000,30002,Tecnología,"Ingeniería, Industria y Construcción",Industria y Producción,Ingeniería Civil Industrial,NO ACREDITADA,ACREDITADA,28/11/2018 AL 28/11/2024,6,100000,50000,3- Cambio Interno
2021,I86S5C57J1V1,13204576,2,200112,15 a 19 años,2020,1,2020,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,6538000,12014,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I45S4C1J1V2,13230925,2,199705,20 a 24 años,2016,1,2016,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,4,SEDE SANTIAGO (S.C. APOQUINDO),1,ARQUITECTURA,Presencial,Diurno,2,Plan Regular,11,0,11,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,7096740,44001,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2021,I23S1C1J1V3,13260035,1,199805,20 a 24 años,2017,1,2017,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,1,CASA CENTRAL (VIÑA DEL MAR),1,INGENIERIA COMERCIAL,Presencial,Diurno,3,Plan Regular de Continuidad,6,0,6,Valparaíso,VALPARAISO,VIÑA DEL MAR,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,610785,5817000,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2021,I76S1C20J1V1,13300527,1,200210,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),20,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,128000,5511000,30026,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,28/11/2018 AL 28/11/2024,6,100000,50000,1- Ingreso Directo (regular)
2021,I45S2C33J1V1,13333802,2,200004,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),33,ENFERMERIA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,6107850,44016,Salud,Salud y Bienestar,Salud,Enfermería,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2021,I39S6C2J1V1,13354777,2,200101,20 a 24 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,39,UNIVERSIDAD SAN SEBASTIAN,6,SEDE SANTIAGO,2,PSICOLOGIA,Presencial,Diurno,1,Plan Regular,10,1,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,185300,5168900,50928,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,Psicología,ACREDITADA,ACREDITADA,13/09/2016 AL 13/09/2021,5,0,126000,1- Ingreso Directo (regular)
2021,I31S1C1J1V1,13391241,2,200108,15 a 19 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,1,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,240000,3596000,49311,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,NO ACREDITADA,ACREDITADA,29/10/2019 AL 29/10/2023,4,197780,82000,1- Ingreso Directo (regular)
